id_pelicula,titulo,popularidad,promedio_votos,presupuesto,ingresos,codigo_idioma_iso,nombre_compania_produccion,nombre_pais,fecha_estreno,director,porcentage_ganancias,Action,Adventure,Animation,Comedy,Crime,Desconocido,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
24066,"Happy, Texas",2.94,5.5,1700000,1943649,en,Miramax Films,United States of America,1999-12-03,Mark Illsley,114.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36929,Big Bully,2.94,3.9,15000000,2042530,en,Warner Bros.,United States of America,1996-01-26,Steve Miner,13.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44549,PEEPLI [Live],2.93,7.7,2270000,6900000,hi,,India,2010-08-13,Anusha Rizvi,303.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15772,Guru,2.93,6.7,4700000,31000000,hi,Madras Talkies,India,2007-01-12,Mani Ratnam,659.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190754,On the Job,2.93,6.2,1052753,466088,en,ABS-CBN Film Productions,Philippines,2013-05-23,Erik Matti,44.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42807,The Newton Boys,2.92,5.9,27000000,76000000,en,Twentieth Century Fox Film Corporation,United States of America,1998-03-26,Richard Linklater,281.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58522,Boris - Il film,2.91,6.8,3347850,1248748,it,Rai Cinema,Italy,2011-04-01,Giacomo Ciarrapico,37.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16220,Wizards,2.91,6.4,1200000,9000000,en,Twentieth Century Fox Film Corporation,United States of America,1977-02-09,Ralph Bakshi,750.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25624,Rosewood,2.9,6.7,30000000,13130349,en,New Deal Productions,United States of America,1997-02-21,John Singleton,43.77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11928,Tetro,2.9,6.7,15000000,113221,en,American Zoetrope,Argentina,2009-06-11,Francis Ford Coppola,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31526,Queen Christina,2.89,6.8,1114000,2610000,en,Metro-Goldwyn-Mayer (MGM),United States of America,1933-12-26,Rouben Mamoulian,234.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39256,Godzilla 1985,2.89,6.7,2000000,4100000,en,New World Pictures,United States of America,1984-12-15,Koji Hashimoto,205.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27023,Saint John of Las Vegas,2.89,5.9,3800000,111731,en,,United States of America,2009-06-10,Hue Rhodes,2.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30315,Kingdom of the Spiders,2.88,5.6,500000,17000000,en,Arachnid Productions Ltd.,United States of America,1977-08-24,John 'Bud' Cardos,3400.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
321,Mambo Italiano,2.87,5.599999999999999,4361898,3031801,en,icon,Canada,2003-06-06,Émile Gaudreault,69.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217708,Of Horses and Men,2.86,6.9,10,11,en,Filmhuset Gruppen,Norway,2013-08-30,Benedikt Erlingsson,110.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25066,Tales from the Hood,2.86,5.4,6000000,12000000,en,40 Acres & A Mule Filmworks,United States of America,1995-05-24,Rusty Cundieff,200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16769,Coal Miner's Daughter,2.85,7.2,15000000,67182787,en,Universal Pictures,United States of America,1980-03-07,Michael Apted,447.89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
374458,Graduation,2.84,6.7,2000000,343617,ro,Why Not Productions,Romania,2016-05-20,Cristian Mungiu,17.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192558,Aashiqui 2,2.83,6.8,1300000,16000000,hi,T-Series,India,2013-04-25,Mohit Suri,1230.77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18712,Sands of Iwo Jima,2.83,6.2,1000000,7800000,en,Republic Pictures (I),United States of America,1949-12-14,Allan Dwan,780.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34549,Max Keeble's Big Move,2.83,5.4,12000000,17292381,en,Walt Disney Pictures,United States of America,2001-10-05,Tim Hill,144.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16725,The Tracey Fragments,2.82,5.900000000000001,700000,31576,en,Téléfilm Canada,Canada,2007-02-08,Bruce McDonald,4.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12616,One Night Stand,2.82,5.7,24000000,2642983,en,New Line Cinema,United States of America,1997-11-14,Mike Figgis,11.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12109,It's All Gone Pete Tong,2.81,7.1,2000000,120620,en,,Canada,2004-09-12,Michael Dowse,6.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12701,Revolution,2.81,5.3,28000000,358574,en,Goldcrest Films International,Norway,1985-12-25,Hugh Hudson,1.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10643,Godzilla 2000,2.8,5.9,1000000,10037390,ja,Toho Film (Eiga) Co. Ltd.,Japan,1999-12-11,Takao Okawara,1003.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47607,Tiny Furniture,2.8,5.6,65000,416498,en,Tiny Ponies,United States of America,2010-11-12,Lena Dunham,640.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11240,My Beautiful Laundrette,2.7900000000000005,6.599999999999999,860000,2451545,en,Channel Four Films,United Kingdom,1985-09-07,Stephen Frears,285.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26579,The Heart is Deceitful Above All Things,2.79,5.7,74050,176153,en,Wild Bunch,United States of America,2004-09-15,Asia Argento,237.88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165904,Special 26,2.78,6.9,7100000,18000000,hi,Friday Filmworks,India,2013-02-07,Neeraj Pandey,253.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27432,Killer of Sheep,2.78,6.5,100000,362222,en,Milestone FIlms,United States of America,1978-11-14,Charles Burnett,362.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12241,Curdled,2.78,6.2,2300000,49620,en,Tinderbox Films,United States of America,1996-09-06,Reb Braddock,2.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46902,The Treatment,2.78,6.0,900000,82701,en,,,2006-04-08,Oren Rudavsky,9.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21612,The Funeral,2.77,7.3,12500000,1227324,it,C&P Productions,United States of America,1996-01-26,Abel Ferrara,9.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79777,In the Land of Blood and Honey,2.77,5.8,10000000,303877,bs,FilmDistrict,United States of America,2011-12-23,Angelina Jolie,3.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31023,Butterfly,2.75,7.2,3000000,6000000,ca,Televisión Española (TVE),Spain,1999-09-24,José Luis Cuerda,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28000,Somebody Up There Likes Me,2.75,6.8,1920000,3360000,en,Metro-Goldwyn-Mayer (MGM),United States of America,1956-07-03,Robert Wise,175.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15788,The Bellboy,2.74,6.1,900000,10000000,en,Paramount Pictures,United States of America,1960-07-20,Jerry Lewis,1111.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24746,Six-String Samurai,2.74,5.8,2000000,124494,en,HSX Films,United States of America,1998-09-18,Lance Mungia,6.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21291,Dad,2.73,5.6,19000000,19738015,en,Universal Pictures,United States of America,1989-10-27,Gary David Goldberg,103.88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41823,Mo' Better Blues,2.72,6.3,10000000,16153593,en,Universal Pictures,United States of America,1990-08-03,Spike Lee,161.54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9261,The Wedding Banquet,2.71,6.8,1000000,6933459,en,Ang Lee Productions,Taiwan,1993-08-04,Ang Lee,693.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31633,The Marrying Man,2.71,5.0,26000000,12454768,en,Hollywood Pictures,United States of America,1991-04-05,Jerry Rees,47.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21033,Beautiful,2.71,4.6,1500000,56000,en,Kojo Pictures,Australia,2009-04-27,Dean O'Flaherty,3.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77117,Sunny,2.7,8.0,3550000,48000000,ko,CJ Entertainment,South Korea,2011-05-04,Kang Hyeong-Cheol,1352.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47880,Mrs Palfrey at The Claremont,2.7,6.8,750000,1720953,en,,United Kingdom,2005-11-25,Dan Ireland,229.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17207,Houseguest,2.69,6.0,10500000,26325256,en,Caravan Pictures,,1995-01-06,Randall Miller,250.72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197583,50 to 1,2.69,5.7,10000000,1064454,en,Ten Furlongs,United States of America,2014-03-21,Jim Wilson,10.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128270,Not Fade Away,2.69,5.4,20000000,610792,en,Paramount Vantage,United States of America,2012-12-21,David Chase,3.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31016,Sidewalks of New York,2.68,5.6,1000000,2402459,en,Paramount Classics,United States of America,2001-11-23,Edward Burns,240.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57119,Jumping the Broom,2.66,6.0,6600000,37710610,en,TriStar Pictures,United States of America,2011-05-06,Salim Akil,571.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49763,Bad Moon,2.66,5.7,7000000,1100000,en,Morgan Creek Productions,United States of America,1996-11-01,Eric Red,15.71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31947,King Kong Lives,2.66,4.6,10000000,4711220,en,De Laurentiis Entertainment Group (DEG),United States of America,1986-11-21,John Guillermin,47.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Pocketful of Miracles,2.65,7.3,2900000,5000000,en,Franton Production,United States of America,1961-12-18,Frank Capra,172.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22796,Simon Birch,2.65,6.5,20000000,18253415,en,Caravan Pictures,United States of America,1998-09-11,Mark Steven Johnson,91.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9700,The Lost City,2.64,5.9,9600000,4386236,en,Lions Gate Films,United States of America,2005-09-03,Andy García,45.69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34376,Mannequin Two: On the Move,2.63,4.6,13000000,3752426,en,Gladden Entertainment,United States of America,1991-01-07,Stewart Raffill,28.86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50035,Lovely & Amazing,2.61,6.3,250000,4186931,en,,United States of America,2001-08-31,Nicole Holofcener,1674.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21879,The Hollywood Knights,2.6,6.4,2500000,10000000,en,PolyGram Filmed Entertainment,United States of America,1980-05-30,Floyd Mutrux,400.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84858,Agneepath,2.59,6.3,11097000,49028000,en,Dharma Productions,India,2012-01-25,Karan Malhotra,441.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38336,Hipsters,2.59,6.2,15000000,16810383,ru,Central Partnership,Russia,2008-12-25,Valery Todorovsky,112.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35688,Why Did I Get Married Too?,2.58,6.1,20000000,60072596,en,Lions Gate Films,United States of America,2010-04-02,Tyler Perry,300.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13960,ATL,2.58,6.0,20000000,21170563,en,Warner Bros.,United States of America,2006-03-31,Christian Robinson,105.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14703,The Night of the Iguana,2.56,6.9,3000000,12000000,en,Seven Arts Productions,United States of America,1964-08-06,John Huston,400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12663,Red Scorpion,2.55,4.9,16000000,4192440,en,abramoff Production,Namibia,1988-12-24,Joseph Zito,26.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23330,The Ballad of Cable Hogue,2.54,6.9,3716946,5000000,en,Warner Bros.,United States of America,1970-05-13,Sam Peckinpah,134.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29146,Charly,2.53,6.6,950000,814666,en,ABC Pictures,United States of America,1968-09-23,Ralph Nelson,85.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14071,Dostana,2.53,6.4,10000000,20000000,en,Dharma Productions,India,2008-11-13,Tarun Mansukhani,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29993,Samson and Delilah,2.53,6.1,3000000,11500000,en,Paramount Pictures,United States of America,1949-12-21,Cecil B. DeMille,383.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33851,A Prayer for the Dying,2.53,6.1,6000000,1432687,en,The Samuel Goldwyn Company,United Kingdom,1987-09-11,Mike Hodges,23.88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22414,Postcards from the Edge,2.52,6.3,22000000,39071603,en,Columbia Pictures,United States of America,1990-09-12,Mike Nichols,177.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10725,Wolfen,2.52,6.0,17000000,10626725,en,Orion Pictures Corporation,United States of America,1981-07-24,Michael Wadleigh,62.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11798,This Is England,2.51,7.4,2380000,8176544,en,EM Media,United Kingdom,2006-09-12,Shane Meadows,343.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
167221,Long Live Freedom,2.51,7.2,5000000,48125,it,BiBi Film,Italy,2013-02-13,Roberto Andò,0.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51017,Madea's Big Happy Family,2.5,6.7,25000000,53213633,en,Lions Gate Films,United States of America,2011-04-22,Tyler Perry,212.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,Trick,2.49,6.7,450000,2049595,en,Fine Line Features,United States of America,1999-07-23,Jim Fall,455.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50797,Burnt by the Sun,2.49,6.7,2800000,2616503,ru,Canal+,France,1994-05-01,Nikita Mikhalkov,93.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9740,Hannibal,2.49,6.4,87000000,351692268,en,Universal Pictures,United Kingdom,2001-02-08,Ridley Scott,404.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25520,The House of Mirth,2.49,6.4,10000000,5164404,en,Granada Film Productions,United Kingdom,2000-09-23,Terence Davies,51.63999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62796,William & Kate,2.49,5.8,20,15,,,,2011-04-18,Mark Rosman,75.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13526,The Weight of Water,2.49,5.6,16000000,109130,en,StudioCanal,France,2000-09-25,Kathryn Bigelow,0.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13408,The Wash,2.48,5.3,7000000,10229331,en,Lionsgate,United States of America,2001-11-16,DJ Pooh,146.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21950,Jackson County Jail,2.48,5.2,445000,2300000,en,New World Pictures,United States of America,1976-03-31,Michael Miller,516.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272610,Black Rose,2.48,2.0,7000000,855450,en,Hollywood Storm,Russia,2014-04-17,Alexander Nevsky,12.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48787,Mute Witness,2.47,6.400000000000001,2,1,ru,Comet Film Produktion GmbH,Germany,1995-09-28,Anthony Waller,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25269,Article 99,2.47,5.5,18000000,6375979,en,Orion Pictures,United States of America,1992-03-13,Howard Deutch,35.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33364,A Patch of Blue,2.46,7.6,800000,6792000,en,Metro-Goldwyn-Mayer (MGM),United States of America,1965-12-10,Guy Green,849.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,Clifford,2.46,5.3,19000000,7411659,en,Orion Pictures,United States of America,1994-04-01,Paul Flaherty,39.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19610,A Star Is Born,2.45,5.7,6000000,161000000,en,Barwood Films,United States of America,1976-12-16,Frank Pierson,2683.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Stay Hungry,2.44,5.8,5000000,24854765,en,United Artists,United States of America,1976-04-23,Bob Rafelson,497.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34086,Spaced Invaders,2.43,4.8,3000000,15369573,en,Touchstone Pictures,United States of America,1990-04-27,Patrick Read Johnson,512.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15676,Nobel Son,2.42,6.4,4000000,333912,en,Gimme Five Films,United States of America,2007-04-28,Randall Miller,8.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215776,Madras Cafe,2.4,6.9,5400000,6500000,hi,JA Entertainment,India,2013-08-23,Shoojit Sircar,120.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18973,Cinderfella,2.4,6.7,3000000,7100000,en,Paramount Pictures,United States of America,1960-12-18,Frank Tashlin,236.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21052,Levity,2.4,5.9,7500000,209151,en,Sony Pictures Classics,France,2003-03-16,Ed Solomon,2.79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41780,A Rage in Harlem,2.4,5.8,8000000,10400000,en,Miramax Films,United Kingdom,1991-05-03,Bill Duke,130.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73582,Bodyguard,2.4,5.2,130,8,hi,Reliance Entertainment,India,2011-08-31,Siddique,6.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18206,Alone With Her,2.39,6.2,1000000,10018,en,The Weinstein Company,United States of America,2006-04-28,Eric Nicholas,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42571,The Double Hour,2.38,6.3,3906840,4300000,it,Indigo Film,Italy,2009-10-09,Giuseppe Capotondi,110.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14395,Kabhi Alvida Naa Kehna,2.37,6.1,7400000,17000000,en,Yash Raj Films,India,2006-08-11,Karan Johar,229.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338065,Dil Dhadakne Do,2.34,6.7,13000000,22000000,hi,Excel Entertainment,India,2015-06-05,Zoya Akhtar,169.23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,Lights in the Dusk,2.33,6.6,1380000,1615018,fi,Sputnik Oy,Finland,2006-02-03,Aki Kaurismäki,117.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15624,Conversations with Other Women,2.33,6.2,450000,973525,en,Prophecy Pictures Ltd.,United Kingdom,2006-06-07,Hans Canosa,216.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17247,Battle in Heaven,2.33,5.6,1601792,253527,es,Mantarraya Producciones,Mexico,2005-05-15,Carlos Reygadas,15.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58680,Woo,2.33,5.5,13000000,8026971,en,New Line Cinema,United States of America,1998-05-08,Daisy von Scherler Mayer,61.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292431,Love,2.33,5.2,3000000,249083,en,Wild Bunch,Belgium,2015-07-06,Gaspar Noé,8.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,Cool as Ice,2.33,4.7,6000000,1193062,en,Universal Pictures,United States of America,1991-10-18,David Kellogg,19.88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102784,Two Rabbits,2.32,7.1,2000000,1620436,pt,Telecine,Brazil,2012-01-20,Afonso Poyart,81.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188183,Finding Mr. Right,2.32,6.3,4881000,81350000,zh,,China,2013-03-20,Xue Xiaolu,1666.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,2 Fast 2 Furious,2.32,6.2,76000000,236350661,en,Mikona Productions GmbH & Co. KG,United States of America,2003-06-05,John Singleton,310.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15728,Boy Culture,2.32,6.0,500000,220151,en,TLA Releasing,United States of America,2007-01-31,Q. Allan Brocka,44.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60062,Judy Moody and the Not Bummer Summer,2.32,5.1,20000000,14166853,en,Smokewood Entertainment,United States of America,2011-06-10,John Schultz,70.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24618,Bee Season,2.31,5.2,14000000,6856989,en,,United States of America,2005-09-03,Scott McGehee,48.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12257,Home Fries,2.31,4.8,15000000,10443316,en,Warner Bros.,United States of America,1998-11-25,Dean Parisot,69.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27791,Strangeland,2.31,4.7,1100000,631221,en,Shooting Gallery,United States of America,1998-10-02,John Pieplow,57.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31510,Ben-Hur: A Tale of the Christ,2.3,7.3,3900000,9000000,en,Metro-Goldwyn-Mayer (MGM),United States of America,1925-12-30,Charles Brabin,230.77000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38850,Stolen,2.3,6.5,2000000,7306,en,Capitol Films,United States of America,2009-10-10,Anders Anderson,0.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31671,Breakout,2.3,6.4,1000000,16000000,en,Columbia Pictures Corporation,United States of America,1975-05-21,Tom Gries,1600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54648,The Pebble and the Penguin,2.3,5.2,28000000,3983912,en,Metro-Goldwyn-Mayer (MGM),,1995-04-11,Gary Goldman,14.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47676,"Bodies, Rest & Motion",2.3,4.3,2500000,764083,en,Fine Line Features,United States of America,1993-01-10,Michael Steinberg,30.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16094,House Party,2.29,6.1,2500000,26386000,en,New Line Cinema,United States of America,1990-03-09,Reginald Hudlin,1055.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27323,Joysticks,2.29,5.2,300000,3952448,en,Jensen Farley Pictures,United States of America,1983-03-04,Greydon Clark,1317.48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47942,When Time Ran Out...,2.28,7.0,20000000,3763988,en,Warner Bros.,United States of America,1980-03-28,James Goldstone,18.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42345,The Molly Maguires,2.27,5.9,11000000,2200000,en,Paramount Pictures,United States of America,1970-01-27,Martin Ritt,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11831,Amistad,2.26,6.8,36000000,74000000,en,DreamWorks SKG,United States of America,1997-12-03,Steven Spielberg,205.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42205,Good Guys Wear Black,2.26,5.7,1000000,18300000,en,,United States of America,1978-06-01,Ted Post,1830.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409502,I'm Not Ashamed,2.25,7.0,1500000,2000000,en,Visible Pictures,United States of America,2016-10-21,Brian Baugh,133.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86718,7Aum Arivu,2.25,6.6,16000000,98900000,en,Red Giant Movies,India,2011-10-26,A.R. Murugadoss,618.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271706,Big Fish & Begonia,2.24,6.3,4531653,84552250,zh,Beijing Enlight Pictures,China,2016-07-08,Liang Xuan,1865.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9615,The Fast and the Furious: Tokyo Drift,2.24,6.1,85000000,158468292,en,Universal Pictures,Japan,2006-06-03,Justin Lin,186.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88036,Sparkle,2.24,5.8,14000000,24637469,en,TriStar Pictures,United States of America,2012-08-17,Salim Akil,175.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
