id_pelicula,titulo,popularidad,promedio_votos,cantidad_votos,presupuesto,ingresos,codigo_idioma_iso,nombre_compania_produccion,nombre_pais,fecha_estreno,nombre_actor,director,porcentage_ganancias,Action,Adventure,Animation,Comedy,Crime,Desconocido,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
51588,Prom,6.17,5.7,139.0,8000000,10130000,en,Walt Disney Pictures,United States of America,2011-04-29,Aimee Teegarden,Joe Nussbaum,126.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51739,The Secret World of Arrietty,8.64,7.400000000000001,701.0,37000000,145570827,ja,Studio Ghibli,Japan,2010-07-16,Mirai Shida,Hiromasa Yonebayashi,393.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51828,One Day,11.24,7.0,1006.0,15000000,59389433,en,Film 4,United Kingdom,2011-03-02,Anne Hathaway,Lone Scherfig,395.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51876,Limitless,12.109999999999998,7.1,3888.0,27000000,161849455,en,Rogue Pictures,United States of America,2011-03-08,Bradley Cooper,Neil Burger,599.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51917,A Whole Life Ahead,3.37,6.5,65.0,5940000,4250000,it,Medusa Film,Italy,2008-03-28,Valerio Mastandrea,Paolo Virzì,71.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51942,I Married a Strange Person!,0.82,7.5,12.0,250,203,en,Bill Plympton Studios,United States of America,1998-08-28,Charis Michelsen,Bill Plympton,81.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52015,Stake Land,7.81,6.2,290.0,650000,33245,en,Glass Eye Pix,United States of America,2010-09-30,Danielle Harris,Jim Mickle,5.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52036,The Company,7.8,5.7,21.0,15000000,2281585,en,Sony Pictures Classics,,2003-09-10,Neve Campbell,Robert Altman,15.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52449,Bad Teacher,7.31,5.4,1634.0,20000000,216197492,en,Columbia Pictures,United States of America,2011-05-16,Cameron Diaz,Jake Kasdan,1080.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52451,The Three Musketeers,6.3,5.6,945.0,75000000,132274484,en,Impact Pictures,United States of America,2011-08-31,Milla Jovovich,Paul W.S. Anderson,176.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52505,The Other Woman,6.21,6.0,131.0,30000000,102000000,en,Marc Platt Productions,United States of America,2010-10-28,Natalie Portman,Don Roos,340.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52520,Underworld: Awakening,12.35,6.1,1885.0,70000000,160112671,en,Lakeshore Entertainment,United States of America,2012-01-19,Kate Beckinsale,Måns Mårlind,228.72999999999996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52891,Hitler's Kaput!,0.88,3.6,7.0,3000000,9713500,pl,Leopolis,Ukraine,2008-09-18,Pavel Derevyanko,Marius Balchunas,323.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52939,Tri bogatyrya i Shamakhanskaya tsaritsa,1.41,5.6,15.0,3000000,19010585,ru,,Russia,2010-12-29,Valeri Solovyev,Sergei Glezin,633.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52959,Star!,0.59,6.0,7.0,14320000,14000000,en,Twentieth Century Fox Film Corporation,United States of America,1968-07-18,Julie Andrews,Robert Wise,97.77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53049,Claire of the Moon,0.59,5.2,6.0,130000,799674,en,Demi-Monde Productions,United States of America,1992-09-18,Trisha Todd,Nicole Conn,615.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53172,Henry's Crime,5.15,5.8,110.0,12000000,204940,en,Company Films,United States of America,2010-01-14,Keanu Reeves,Malcolm Venville,1.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53174,Kokowaah,5.24,6.4,103.0,5650000,43000000,de,barefoot films,Germany,2011-02-02,Til Schweiger,Til Schweiger,761.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53182,300: Rise of an Empire,12.9,6.099999999999999,2438.0,110000000,337580051,en,Legendary Pictures,United States of America,2014-03-05,Sullivan Stapleton,Noam Murro,306.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53230,The Merry Widow,0.29,6.5,6.0,592,1,,Metro-Goldwyn-Mayer (MGM),United States of America,1925-08-26,Mae Murray,Erich von Stroheim,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53287,The Super,4.2,5.5,21.0,22000000,11000863,en,JVC Entertainment,Japan,1991-10-04,Joe Pesci,Rod Daniel,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53457,Sarah's Key,6.09,7.2,200.0,10000000,17511906,en,France 2 Cinéma,France,2010-09-16,Kristin Scott Thomas,Gilles Paquet-Brenner,175.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53487,This Must Be the Place,10.71,6.7,275.0,25000000,11790979,fr,ARP Sélection,Italy,2011-10-01,Sean Penn,Paolo Sorrentino,47.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53863,Star of Midnight,0.11,5.3,3.0,280,831,en,RKO Radio Pictures,United States of America,1935-04-19,William Powell,Stephen Roberts,296.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54022,Search and Destroy,0.7399999999999999,6.099999999999999,4.0,4000000,389503,it,October Films,United States of America,1995-01-01,John Turturro,David Salle,9.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54054,One for the Money,6.32,5.3,392.0,40000000,36893721,en,Lakeshore Entertainment,United States of America,2012-01-26,Katherine Heigl,Julie Anne Robinson,92.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54087,Mr. Saturday Night,0.9899999999999999,5.2,17.0,43000000,13300000,,Columbia Pictures,,1992-09-23,Billy Crystal,Billy Crystal,30.929999999999996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54138,Star Trek Into Darkness,15.78,7.4,4479.0,190000000,467365246,en,Paramount Pictures,United States of America,2013-05-05,Chris Pine,J.J. Abrams,245.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54242,Mickey,0.21,7.5,4.0,250000,8000000,en,Mabel Normand Feature Film Company,United States of America,1918-08-01,Mabel Normand,F. Richard Jones,3200.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54318,The Water Horse,5.08,6.3,293.0,40000000,103071443,en,Revolution Studios,United States of America,2007-12-25,Alexander Nathan Etel,Jay Russell,257.68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54407,Bliss,0.4,5.2,5.0,3400000,660537,en,New South Wales Film Corp.,Australia,1985-10-04,Barry Otto,Ray Lawrence,19.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54474,The Star,0.32,5.0,7.0,1300000,809000,de,Mosfilm,Russia,2002-05-06,Igor Petrenko,Nikolay Lebedev,62.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54518,Justin Bieber: Never Say Never,5.89,4.8,156.0,13000000,98441954,en,Insurge Pictures,United States of America,2011-02-11,Justin Bieber,Jon M. Chu,757.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54524,The Robber,1.82,6.7,31.0,3900000,208475,en,Nikolaus Geyrhalter Filmproduktion,Austria,2010-02-14,Andreas Lust,Benjamin Heisenberg,5.349999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54580,Mondays in the Sun,2.06,7.0,37.0,4000000,146402,es,Vía Digital,Spain,2002-09-27,Javier Bardem,Fernando León de Aranoa,3.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54648,The Pebble and the Penguin,2.3,5.2,32.0,28000000,3983912,en,Metro-Goldwyn-Mayer (MGM),,1995-04-11,Martin Short,Gary Goldman,14.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54807,Mickey,0.33,6.5,1.0,6000000,293793,en,,United States of America,2004-05-02,Harry Connick Jr.,Hugh Wilson,4.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54911,The Amazing Truth About Queen Raquela,0.04,5.0,1.0,400000,5255,en,,,2008-03-07,Raquela Rios,Olaf de Fleur Johannesson,1.31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54934,Swoon,0.0,5.9,8.0,250000,340147,en,,,1992-09-11,Daniel Schlachet,Tom Kalin,136.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55123,Tumbleweeds,0.89,6.2,11.0,312000,1281176,en,Fine Line Features,United States of America,1999-11-28,Janet McTeer,Gavin O'Connor,410.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55292,Shaolin,5.31,6.5,102.0,29000000,33662874,fr,Emperor Motion Pictures,China,2011-01-20,Andy Lau,Benny Chan,116.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55301,Alvin and the Chipmunks: Chipwrecked,8.07,5.4,499.0,75000000,342695435,en,Fox 2000 Pictures,United States of America,2011-12-14,Jason Lee,Mike Mitchell,456.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55347,Beginners,6.73,6.8,353.0,3200000,5332926,en,Parts and Labor,United States of America,2010-09-11,Ewan McGregor,Mike Mills,166.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55420,Another Earth,8.96,6.8,535.0,100000,1776935,en,Artists Public Domain,United States of America,2011-07-22,William Mapother,Mike Cahill,1776.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55448,Money for Nothing,4.09,5.1,21.0,11000000,1044824,en,Hollywood Pictures,United States of America,1993-09-10,John Cusack,Ramón Menéndez,9.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55465,A Very Harold & Kumar Christmas,10.72,6.0,335.0,19000000,35387212,en,New Line Cinema,United States of America,2011-11-04,Neil Patrick Harris,Todd Strauss-Schulson,186.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55604,Boom Town,1.53,6.5,8.0,2000000,9172000,en,Metro-Goldwyn-Mayer (MGM),United States of America,1940-08-30,Clark Gable,Jack Conway,458.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55720,A Better Life,3.03,7.0,54.0,10000000,1759252,en,Summit Entertainment,United States of America,2011-06-24,Demián Bichir,Chris Weitz,17.59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55721,Bridesmaids,6.81,6.5,1697.0,32500000,288383523,en,Universal Pictures,United States of America,2011-04-28,Kristen Wiig,Paul Feig,887.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55725,Win Win,4.48,6.7,176.0,10831173,10654385,en,Fox Searchlight Pictures,United States of America,2011-03-18,Paul Giamatti,Tom McCarthy,98.37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55740,Waltzing Anna,0.33,7.0,1.0,1000000,11455,,,,2006-08-11,Emmanuelle Chriqui,Doug Bollinger,1.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55779,Final Destination 5,12.910000000000002,5.900000000000001,892.0,47000000,157887643,en,New Line Cinema,United States of America,2011-08-12,Emma Bell,Steven Quale,335.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55787,Water for Elephants,7.65,6.7,879.0,38000000,114156230,en,Ingenious Media,United States of America,2011-03-15,Robert Pattinson,Francis Lawrence,300.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55846,Blitz,9.49,6.0,496.0,15774948,741875,en,Davis-Films,United Kingdom,2011-05-20,Jason Statham,Elliott Lester,4.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56164,Cavalcade,1.2,4.6,17.0,1180280,7630000,en,Fox Film Corporation,United States of America,1933-02-08,Diana Wynyard,Frank Lloyd,646.46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56288,Spy Kids: All the Time in the World,9.58,4.4,228.0,27000000,85564310,en,Dimension Films,United States of America,2011-08-18,Jessica Alba,Robert Rodriguez,316.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56292,Mission: Impossible - Ghost Protocol,14.260000000000002,6.8,4026.0,145000000,694713380,en,Paramount Pictures,Czech Republic,2011-12-07,Tom Cruise,Brad Bird,479.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56372,Shadowboxing,0.77,5.0,13.0,3500000,8262833,ru,,Russia,2005-03-05,Andrei Panin,Aleksei Sidorov,236.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56401,The Music Never Stopped,13.5,7.3,42.0,4000000,253899,en,Mr. Tamborine Man,United States of America,2011-03-18,J.K. Simmons,Jim Kohlberg,6.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56525,Boj S Tenyu 2: Revansh,0.47,5.6,5.0,6000000,11171900,ru,Central Partnership,Russia,2007-10-18,Denis Nikiforov,Anton Megerdichev,186.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56601,The Perfect Game,1.83,6.3,31.0,12500000,3878993,en,HighRoad Entertainment,United States of America,2010-04-01,Clifton Collins Jr,William Dear,31.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56666,Fiza,0.25,6.1,7.0,1000000,623791,hi,,India,2000-09-08,Hrithik Roshan,Khalid Mohammed,62.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56780,Atlas Shrugged Part I,3.49,5.0,61.0,15000000,4627375,en,Atlas Productions,United States of America,2011-04-14,Taylor Schilling,Paul Johansson,30.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56812,The Last Circus,4.9,6.6,95.0,7000000,3218666,es,Televisión Española (TVE),France,2010-12-17,Santiago Segura,Álex de la Iglesia,45.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56928,Meet Monica Velour,1.61,5.5,12.0,5000000,31649,en,,United States of America,2010-06-04,Kim Cattrall,Keith Bearden,0.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56969,Tere Naam,1.28,6.4,18.0,1,2,hi,People Tree Films,India,2003-08-15,Salman Khan,Satish Kaushik,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57089,Hoodwinked Too! Hood VS. Evil,9.38,4.8,135.0,30000000,13521829,en,HW Two,United States of America,2011-04-29,Hayden Panettiere,Mike Disa,45.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57119,Jumping the Broom,2.66,6.0,57.0,6600000,37710610,en,TriStar Pictures,United States of America,2011-05-06,Paula Patton,Salim Akil,571.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57157,Young Adult,6.14,5.599999999999999,368.0,12000000,22939027,en,Paramount Pictures,United States of America,2011-12-16,Charlize Theron,Jason Reitman,191.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57158,The Hobbit: The Desolation of Smaug,20.64,7.6,4633.0,250000000,958400000,en,WingNut Films,New Zealand,2013-12-11,Martin Freeman,Peter Jackson,383.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57165,Wrath of the Titans,7.74,5.5,1459.0,150000000,301000000,en,Legendary Pictures,Spain,2012-03-27,Sam Worthington,Jonathan Liebesman,200.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57186,Skinning,1.02,5.9,14.0,500000,198,sr,Hypnopolis,Serbia,2010-10-06,Nikola Rakočević,Stevan Filipović,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57201,The Lone Ranger,12.729999999999999,5.900000000000001,2361.0,255000000,89289910,en,Walt Disney Pictures,United States of America,2013-07-03,Johnny Depp,Gore Verbinski,35.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57212,War Horse,8.17,7.0,1016.0,66000000,177584879,th,DreamWorks SKG,United States of America,2011-12-25,Tom Hiddleston,Steven Spielberg,269.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57214,Project X,9.8,6.5,1624.0,12000000,100000000,en,Silver Pictures,United States of America,2012-03-01,Oliver Cooper,Nima Nourizadeh,833.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57276,Pina,12.45,7.3,76.0,4317946,14624826,hr,Neue Road Movies,France,2011-02-24,Regina Advento,Wim Wenders,338.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57431,The Sitter,13.11,5.400000000000001,330.0,25000000,34942188,en,Twentieth Century Fox Film Corporation,United States of America,2011-12-09,Sam Rockwell,David Gordon Green,139.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57521,Black Bread,3.55,6.9,33.0,6000000,3770657,ca,Televisió de Catalunya TV3,Spain,2010-10-10,Francesc Colomer,Agustí Villaronga,62.84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57695,The Princess of Montpensier,2.16,6.4,42.0,14734000,6775121,fr,Paradis Films,France,2010-11-03,Mélanie Thierry,Bertrand Tavernier,45.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57701,On the Hook!,0.45,4.7,3.0,3000000,1957000,ru,Profit,Russia,2011-02-03,Ekaterina Vilkova,Natalya Uglitskikh,65.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57800,Ice Age: Continental Drift,13.27,6.2,2731.0,95000000,877244782,en,Blue Sky Studios,United States of America,2012-06-26,John Leguizamo,Steve Martino,923.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57809,Six Degrees of Celebration,2.03,6.1,16.0,5000000,22772019,ru,Bazelevs Production,Russia,2010-12-12,Ivan Urgant,Timur Bekmambetov,455.43999999999994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57889,The Best Movie 3-DE,0.88,3.0,8.0,6500000,9816332,ru,TNT,Russia,2011-01-19,Garik Kharlamov,Kirill Kuzin,151.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58151,Fright Night,9.67,6.0,617.0,17000000,24922237,en,Touchstone Pictures,United Kingdom,2011-08-18,Anton Yelchin,Craig Gillespie,146.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58224,Mr. Popper's Penguins,15.21,5.7,775.0,55000000,187361754,en,Twentieth Century Fox Film Corporation,United States of America,2011-06-17,Jim Carrey,Mark Waters,340.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58232,Chalet Girl,6.5,6.400000000000001,209.0,8000000,1749457,de,UK Film Council,Austria,2011-02-02,Felicity Jones,Phil Traill,21.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58233,Johnny English Reborn,10.67,6.0,1026.0,45000000,160078586,de,Universal Pictures,United Kingdom,2011-09-15,Rowan Atkinson,Oliver Parker,355.7300000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58244,Upside Down,7.38,6.2,1094.0,60000000,8106475,en,Onyx Films,Canada,2012-09-27,Kirsten Dunst,Juan Diego Solanas,13.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58333,Tanu Weds Manu,1.25,6.099999999999999,20.0,400000,252000,de,Paramhans Creation,India,2011-03-25,Madhavan,Anand L Rai,63.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58428,The Innkeepers,8.56,5.4,223.0,750000,78396,en,Glass Eye Pix,United States of America,2011-12-01,Sara Paxton,Ti West,10.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58431,Pride and Prejudice and Zombies,7.95,5.5,662.0,28000000,16374328,en,Lionsgate,United States of America,2016-02-04,Lily James,Burr Steers,58.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58522,Boris - Il film,2.91,6.8,74.0,3347850,1248748,it,Rai Cinema,Italy,2011-04-01,Francesco Pannofino,Giacomo Ciarrapico,37.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58574,Sherlock Holmes: A Game of Shadows,18.7,7.0,3971.0,125000000,334615000,en,Village Roadshow Pictures,United States of America,2011-11-22,Robert Downey Jr.,Guy Ritchie,267.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58595,Snow White and the Huntsman,18.75,5.8,3183.0,170000000,396600000,en,Universal Pictures,United States of America,2012-05-30,Kristen Stewart,Rupert Sanders,233.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58648,Closet Land,1.46,6.6,11.0,4000000,259012,en,Imagine Entertainment,United States of America,1991-03-06,Alan Rickman,Radha Bharadwaj,6.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58680,Woo,2.33,5.5,10.0,13000000,8026971,en,New Line Cinema,United States of America,1998-05-08,Jada Pinkett Smith,Daisy von Scherler Mayer,61.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58699,Bellflower,7.76,6.4,54.0,17000,101236,en,Coatwolf Productions,United States of America,2011-04-16,Evan Glodell,Evan Glodell,595.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58857,13 Assassins,9.53,7.1,362.0,6000000,17555141,ja,Toho Company,Japan,2010-09-09,Koji Yakusho,Takashi Miike,292.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58882,Snow Flower and the Secret Fan,2.0,5.3,22.0,134005,1332231,zh,IDG China Media,China,2011-07-15,Li Bingbing,Wayne Wang,994.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59108,Tower Heist,7.76,5.8,945.0,75000000,152930623,en,Universal Pictures,United States of America,2011-11-02,Ben Stiller,Brett Ratner,203.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59210,The Mother,3.55,6.3,18.0,2500000,1062253,en,,,2003-01-01,Anne Reid,Roger Michell,42.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59296,"Love, Wedding, Marriage",4.06,5.1,73.0,1,1378,en,120dB Films,United States of America,2011-06-03,Mandy Moore,Dermot Mulroney,137800.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59387,The Powerpuff Girls Movie,5.02,5.599999999999999,49.0,10000000,11411644,en,Warner Bros. Pictures,United States of America,2002-07-03,Cathy Cavadini,Craig McCracken,114.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59436,Midnight in Paris,11.43,7.4,2049.0,30000000,151119219,en,Gravier Productions,Spain,2011-05-11,Owen Wilson,Woody Allen,503.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59440,Warrior,13.12,7.7,1297.0,25000000,23057115,en,Solaris Film,United States of America,2011-09-09,Tom Hardy,Gavin O'Connor,92.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59678,Attack the Block,9.93,6.3,748.0,14350531,3964682,en,UK Film Council,United Kingdom,2011-05-12,Nick Frost,Joe Cornish,27.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59735,Cameron's Closet,0.86,4.8,7.0,7000000,136203,es,Smart Egg Pictures,United Kingdom,1988-12-02,Cotter Smith,Armand Mastroianni,1.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59797,Bad Dreams,5.3,5.3,31.0,4000000,9797098,en,No Frills Film Production,United States of America,1988-04-08,Jennifer Rubin,Andrew Fleming,244.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59859,Kick-Ass 2,13.57,6.3,2275.0,28000000,60700000,en,Universal Pictures,United States of America,2013-07-17,Aaron Taylor-Johnson,Jeff Wadlow,216.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59860,Monte Carlo,8.35,6.0,611.0,20000000,17425000,en,Dune Entertainment,Hungary,2011-07-01,Selena Gomez,Thomas Bezucha,87.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59861,Larry Crowne,10.78,5.7,369.0,30000000,36160375,en,Universal Pictures,United States of America,2011-06-30,Tom Hanks,Tom Hanks,120.53000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59961,Safe House,8.34,6.3,1361.0,85000000,208076205,en,Universal Pictures,United States of America,2012-02-09,Denzel Washington,Daniel Espinosa,244.80000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59962,This Means War,12.37,5.900000000000001,1411.0,65000000,156974557,en,Dune Entertainment,United States of America,2012-02-14,Reese Witherspoon,McG,241.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59963,Dark Tide,5.41,4.8,61.0,25000000,432274,en,Social Capital,South Africa,2012-03-28,Halle Berry,John Stockwell,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59964,Cabin in the Sky,1.23,7.1,8.0,662141,1606624,en,Metro-Goldwyn-Mayer (MGM),United States of America,1943-04-09,Ethel Waters,Vincente Minnelli,242.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59965,Abduction,10.51,5.599999999999999,987.0,35000000,82087155,en,Lions Gate Films,United States of America,2011-09-22,Taylor Lautner,John Singleton,234.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
